requirement_id,lane,capability_area,canonical_source,canonical_locator,canonical_requirement,final_production_owner_path,final_production_owner_symbol,final_actual_caller_path,final_actual_caller_symbol,final_runtime_binding,final_persistence_or_effect,final_api_or_frontend_destination,final_test_path,final_test_target_or_assertion,pre_remediation_disposition,pre_remediation_finding_ids,remediation_commit,final_disposition,non_blocking_debt,notes
E-AGT-050,E,Retrieval,docs/canonical/06-agent-workflow.md,retrieval;RetrievalQueryPlanV2 -> deterministic SourceFetchPlanV1 -> ConnectorReadPort,Retrieval executes only fixed routes and allowed read tools and planner emits semantic constraints,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",context preview and evidence-backed answer/plan,tests/unit/application/agents/retrieval/test_execute_read.py,"binding/effect validation, bounded projection, source failure semantics, and typed result",PASS,N/A — no substantive finding,f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
E-AGT-051,E,Resource browsing and detail,docs/canonical/06-agent-workflow.md,retrieval;validated ResourceRef direct-detail path,RESOURCE_SELECTED Gmail Task and Calendar must use validated direct GET,src/google_work_agent/application/use_cases/resource/get_resource_detail.py,GetResourceDetailHandler,src/google_work_agent/api/routes/resources.py,resource detail routes,typed resource list/detail route -> ConnectorReadPort -> normalized detail projection,read-only connector effect plus opaque continuation/selection identity,frontend/src/features/resource_browser/resource_viewer.tsx,frontend/tests/features/resource_browser/resource_viewer.test.tsx,"Gmail/Task/Calendar typed detail consumption, selection currentness, and no second fetch authority",FINDING,WF1-E-FND-001,27872661;8367cb71,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
E-AGT-052,E,Retrieval,docs/canonical/06-agent-workflow.md,retrieval;read_result_handle + run/route/query binding,raw provider continuation stays inside RunRetrievalCache,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",context preview and evidence-backed answer/plan,tests/unit/application/agents/retrieval/test_execute_read.py,"binding/effect validation, bounded projection, source failure semantics, and typed result",PASS,N/A — no substantive finding,f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
E-AGT-053,E,Retrieval,docs/canonical/06-agent-workflow.md,retrieval;current_round_no + prior_query_attempts + unresolved_sufficiency_issues + bounded read_result_summaries,Retrieval-local follow-up planning uses bounded prior attempts and read progress,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",context preview and evidence-backed answer/plan,tests/unit/application/agents/retrieval/test_execute_read.py,"binding/effect validation, bounded projection, source failure semantics, and typed result",PASS,N/A — no substantive finding,f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
E-AGT-054,E,Retrieval,docs/canonical/06-agent-workflow.md,retrieval;max three total rounds with new-information predicate,initial Retrieval plus at most two additional rounds,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",context preview and evidence-backed answer/plan,tests/unit/application/agents/retrieval/test_execute_read.py,"binding/effect validation, bounded projection, source failure semantics, and typed result",PASS,N/A — no substantive finding,f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
E-AGT-055,E,Retrieval,docs/canonical/06-agent-workflow.md,retrieval;normalize -> RAG -> select -> assess -> finalize,RAG retrieve-rerank is required before Evidence selection and sufficiency,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",context preview and evidence-backed answer/plan,tests/unit/application/agents/retrieval/test_execute_read.py,"binding/effect validation, bounded projection, source failure semantics, and typed result",PASS,N/A — no substantive finding,f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
E-AGT-056,E,Retrieval,docs/canonical/06-agent-workflow.md,retrieval;typed route-reconsideration back-edge,new Resource or Connector need returns ROUTE_RECONSIDERATION_REQUIRED,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",context preview and evidence-backed answer/plan,tests/unit/application/agents/retrieval/test_execute_read.py,"binding/effect validation, bounded projection, source failure semantics, and typed result",PASS,N/A — no substantive finding,f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
E-AGT-057,E,Retrieval,docs/canonical/06-agent-workflow.md,retrieval;exclusion_obligation_segment_ids + pending_user_retrieval_need,EXCLUDE_EVIDENCE and RETRIEVE_MORE obligations survive until fresh RetrievalResult finalize,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",context preview and evidence-backed answer/plan,tests/unit/application/agents/retrieval/test_execute_read.py,"binding/effect validation, bounded projection, source failure semantics, and typed result",PASS,N/A — no substantive finding,f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
E-AGT-058,E,Retrieval,docs/canonical/06-agent-workflow.md,retrieval;changed attempt metadata reflects actual query change,QueryAttempt records real re-search reason delta and prior-query lineage,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",context preview and evidence-backed answer/plan,tests/unit/application/agents/retrieval/test_execute_read.py,"binding/effect validation, bounded projection, source failure semantics, and typed result",FINDING,WF1-E-FND-003,f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
E-AGT-059,E,Release trust and packaging,docs/canonical/06-agent-workflow.md,retrieval;one owner-local QueryAttemptV1,QueryAttemptV1 is the single current Release attempt schema,release/sign_release_artifacts.py,sign_release_artifacts,scripts/build_release.py,release build orchestration,bundle assembly -> canonical manifest generation -> Ed25519 signature -> installed verification,"signed release manifest, artifact hashes, public-key trust root, and atomic installer inputs",launcher/verify_installation.py before installed startup,tests/release/test_sign_release_artifacts.py,"signature verification, tamper rejection, manifest closure, and key-identity binding",PASS,N/A — no substantive finding,4e42dbdc;ef5bd38a,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
E-AGT-060,E,Retrieval,docs/canonical/06-agent-workflow.md,agent-semantics;mirrored unit and architecture tests plus execution evidence,current tests must prove canonical Agent/Retrieval behavior at audited SHA,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",context preview and evidence-backed answer/plan,tests/unit/application/agents/retrieval/test_execute_read.py,"binding/effect validation, bounded projection, source failure semantics, and typed result",UNCHECKED,N/A — no substantive finding,f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
E-AGT-061,E,Retrieval,docs/canonical/06-agent-workflow.md,agent-semantics;one capability one production authority,no duplicate live production authority exists for Lane E semantics,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",context preview and evidence-backed answer/plan,tests/unit/application/agents/retrieval/test_execute_read.py,"binding/effect validation, bounded projection, source failure semantics, and typed result",PASS,N/A — no substantive finding,f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
